antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.028053912301030676,0.021955235713850094,0.010794657559309629,0.3847826086956522,17.525778985507248,1.0,0.010178727302044822,1.5897547405357915,0.9701579205409435,0.2752721617418351,0.3709721540676316,0.4382246376811594
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.021955235713850094,0.028053912301030676,0.010794657559309629,0.49166666666666664,17.525778985507245,1.0,0.010178727302044822,1.9120250905553495,0.9641084230006245,0.2752721617418351,0.47699431093263056,0.4382246376811594
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PEARS'}),0.038177715435750444,0.025858388729645666,0.017015307678233824,0.44568690095846647,17.235679516547112,1.0,0.016028093471686395,1.7573851546260575,0.9793709655828982,0.36186770428015563,0.4309727737441917,0.5518528844414974
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG APPLES'}),0.025858388729645666,0.038177715435750444,0.017015307678233824,0.6580188679245284,17.23567951654711,1.0,0.016028093471686395,2.8125010252085647,0.9669855066805161,0.36186770428015563,0.6444445740510109,0.5518528844414974
frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),frozenset({'SET OF 3 HEART COOKIE CUTTERS'}),0.027322071110569005,0.028663779959748736,0.013356101725925475,0.48883928571428575,17.054250569908817,1.0,0.012572947891567517,1.9002560112577844,0.9678060576077113,0.3133047210300429,0.47375511821794086,0.4773983662613982
frozenset({'SET OF 3 HEART COOKIE CUTTERS'}),frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),0.028663779959748736,0.027322071110569005,0.013356101725925475,0.46595744680851064,17.054250569908817,1.0,0.012572947891567517,1.8213491098726395,0.9691428902357876,0.3133047210300429,0.4509564396086996,0.4773983662613982
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.025553454900286637,0.02701713728120998,0.011709459047386716,0.4582338902147971,16.960860266031666,1.0,0.011019077848336464,1.7959463413179426,0.9657181619518503,0.28656716417910444,0.44319049127817656,0.44582123404645047
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.02701713728120998,0.025553454900286637,0.011709459047386716,0.4334085778781038,16.960860266031666,1.0,0.011019077848336464,1.7198399182437172,0.9671709158622707,0.28656716417910444,0.41855053520260777,0.44582123404645047
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.023296944563029824,0.030981277062877354,0.012197353174361164,0.5235602094240838,16.89924557859587,1.0,0.011475584080135442,2.033874462428466,0.9632669372463315,0.2898550724637681,0.50832756963476,0.4586304984128293
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.030981277062877354,0.023296944563029824,0.012197353174361164,0.3937007874015748,16.89924557859587,1.0,0.011475584080135442,1.61092581870773,0.9709056580023916,0.2898550724637681,0.37923895167178406,0.4586304984128293
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.020308593035311337,0.029517594681954015,0.010123803134719766,0.4984984984984985,16.88818156999975,1.0,0.00952434231694269,1.93515353874796,0.9602891146258339,0.25499231950844853,0.48324513792998675,0.42073685255503435
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN'})",0.029517594681954015,0.020308593035311337,0.010123803134719766,0.34297520661157027,16.88818156999975,1.0,0.00952434231694269,1.491102644562608,0.9694013911487084,0.25499231950844853,0.32935535749563727,0.42073685255503435
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.02799292553515887,0.03342074769774959,0.01579557236079771,0.5642701525054467,16.88382790261279,1.0,0.014860027859165272,2.218299384033665,0.9678651008177924,0.3462566844919786,0.5492042204954135,0.518448944865862
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.03342074769774959,0.02799292553515887,0.01579557236079771,0.47262773722627743,16.88382790261279,1.0,0.014860027859165272,1.843113760576931,0.9733001436578949,0.3462566844919786,0.45743989253979617,0.518448944865862
frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX'}),0.026041349027261084,0.031225224126364578,0.013661035555284503,0.5245901639344263,16.800204918032787,1.0,0.012847888595355388,2.037767632010061,0.9656230432060112,0.31328671328671326,0.5092669133165116,0.48104508196721313
frozenset({'PINK CREAM FELT CRAFT TRINKET BOX'}),frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),0.031225224126364578,0.026041349027261084,0.013661035555284503,0.4375,16.800204918032787,1.0,0.012847888595355388,1.7314820461737581,0.9707900535096001,0.31328671328671326,0.4224600814026299,0.48104508196721313
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER OWL DESIGN'}),0.019881685674208695,0.03342074769774959,0.011160578154540465,0.5613496932515337,16.79644328511934,1.0,0.010496117353816774,2.203530323430305,0.9595408761598548,0.2648335745296672,0.5461827825254211,0.4476456495454749
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER RED RETROSPOT'}),0.03342074769774959,0.019881685674208695,0.011160578154540465,0.33394160583941607,16.79644328511934,1.0,0.010496117353816774,1.4715200993165305,0.9729813502911873,0.2648335745296672,0.3204306210533822,0.4476456495454749
"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.015124717936207843,0.04622796853082881,0.011709459047386716,0.7741935483870968,16.74729764235254,1.0,0.011010274062594038,4.223847567934901,0.9547288789811545,0.23587223587223585,0.7632490320930511,0.5137458507106988
frozenset({'ALARM CLOCK BAKELIKE RED'}),"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE GREEN'})",0.04622796853082881,0.015124717936207843,0.011709459047386716,0.25329815303430075,16.74729764235254,1.0,0.011010274062594038,1.3189672505377288,0.9858633331201909,0.23587223587223585,0.2418310616944349,0.5137458507106988
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER OWL DESIGN'}),0.021955235713850094,0.03342074769774959,0.012197353174361164,0.5555555555555556,16.62307380373074,1.0,0.011463592780923959,2.1748033176800634,0.9609403254972876,0.2824858757062147,0.5401883049053218,0.4602595296025953
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.03342074769774959,0.021955235713850094,0.012197353174361164,0.36496350364963503,16.62307380373074,1.0,0.011463592780923959,1.540139456404627,0.9723389488295793,0.2824858757062147,0.35070814799171074,0.4602595296025953
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",0.025187534305055805,0.026956150515338173,0.011282551686284076,0.4479418886198547,16.6174279359723,1.0,0.01060359272044675,1.762575043145462,0.9641056597137679,0.27611940298507465,0.4326482699905833,0.4332469624094748
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})","frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",0.026956150515338173,0.025187534305055805,0.011282551686284076,0.418552036199095,16.6174279359723,1.0,0.01060359272044675,1.6765257192107599,0.9658580297627618,0.27611940298507465,0.4035283869842693,0.4332469624094748
"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.016832347380618406,0.04622796853082881,0.012868207598951027,0.7644927536231884,16.53745076670108,1.0,0.01209008237393982,4.049862779776788,0.955616456236912,0.25637910085054677,0.7530780536581252,0.5214284348590876
frozenset({'ALARM CLOCK BAKELIKE RED'}),"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",0.04622796853082881,0.016832347380618406,0.012868207598951027,0.2783641160949868,16.53745076670108,1.0,0.01209008237393982,1.3624151383647005,0.9850689232684481,0.25637910085054677,0.2660093301662117,0.5214284348590876
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED'})",0.025858388729645666,0.02768799170579984,0.011709459047386716,0.45283018867924524,16.354750228576176,1.0,0.01099349219471494,1.7769840151583656,0.9637774160562617,0.27988338192419826,0.4372487363591284,0.43786883883301464
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED'})",frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.02768799170579984,0.025858388729645666,0.011709459047386716,0.4229074889867841,16.354750228576176,1.0,0.01099349219471494,1.6880163798348888,0.9655909594597419,0.27988338192419826,0.40758868696652467,0.43786883883301464
frozenset({'BAKING SET SPACEBOY DESIGN'}),frozenset({'BAKING SET 9 PIECE RETROSPOT'}),0.022199182777337317,0.0440324449594438,0.015978532658413123,0.7197802197802198,16.346587622903414,1.0,0.015001048364625385,3.411492059164338,0.9601394642633538,0.3179611650485436,0.7068731268731269,0.5413305531034063
frozenset({'BAKING SET 9 PIECE RETROSPOT'}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.0440324449594438,0.022199182777337317,0.015978532658413123,0.3628808864265928,16.34658762290341,1.0,0.015001048364625385,1.5347221522494836,0.9820680083275504,0.3179611650485436,0.3484162598850397,0.5413305531034063
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.025858388729645666,0.029944502043056657,0.012624260535463804,0.4882075471698113,16.303745724935634,1.0,0.011849943961318776,1.895407977574857,0.9635810551077891,0.29237288135593215,0.47240910039880524,0.45489807093724777
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.029944502043056657,0.025858388729645666,0.012624260535463804,0.4215885947046843,16.303745724935634,1.0,0.011849943961318776,1.6841673631469856,0.9676398964690504,0.29237288135593215,0.4062347829069497,0.45489807093724777
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.03726291394767336,0.02701713728120998,0.01634445325364396,0.4386252045826513,16.235073317249963,1.0,0.015337715992021753,1.7332143706156868,0.9747260939695289,0.34096692111959287,0.42303732478010114,0.5217956722687522
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.02701713728120998,0.03726291394767336,0.01634445325364396,0.6049661399548532,16.23507331724996,1.0,0.015337715992021753,2.437100166406746,0.9644619605994098,0.34096692111959287,0.5896762825820174,0.5217956722687522
frozenset({'GARDENERS KNEELING PAD KEEP CALM'}),frozenset({'GARDENERS KNEELING PAD CUP OF TEA'}),0.04525218027687992,0.038238702201622246,0.027931938769287065,0.6172506738544474,16.14204034958752,1.0,0.02620155412370533,2.5127707146704092,0.9825107147987654,0.5027442371020856,0.6020329295619133,0.6738565968953258
frozenset({'GARDENERS KNEELING PAD CUP OF TEA'}),frozenset({'GARDENERS KNEELING PAD KEEP CALM'}),0.038238702201622246,0.04525218027687992,0.027931938769287065,0.7304625199362041,16.142040349587518,1.0,0.02620155412370533,3.5421709051266053,0.975345925185458,0.5027442371020856,0.7176872525962273,0.6738565968953258
"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE RED'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.017259254741721047,0.042080868451546016,0.011709459047386716,0.6784452296819787,16.122415117529574,1.0,0.01098317461902863,2.9790232332770596,0.9544476076703488,0.2458386683738796,0.6643195028392058,0.47835304962359804
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE RED'})",0.042080868451546016,0.017259254741721047,0.011709459047386716,0.27826086956521734,16.12241511752957,1.0,0.01098317461902863,1.3616287434301455,0.9791792672057045,0.2458386683738796,0.2655854212647926,0.47835304962359804
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",0.02451667988046594,0.02872476672562054,0.011282551686284076,0.4601990049751244,16.020983194431242,1.0,0.010578315775830977,1.7993209390612928,0.9611459662225526,0.2688953488372092,0.444234778637267,0.42649016066165985
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",0.02872476672562054,0.02451667988046594,0.011282551686284076,0.3927813163481953,16.02098319443124,1.0,0.010578315775830977,1.6064777754416102,0.9653101676334126,0.2688953488372092,0.3775201778156522,0.42649016066165985
frozenset({'LARGE WHITE HEART OF WICKER'}),frozenset({'SMALL WHITE HEART OF WICKER'}),0.030554369701774716,0.03464048301518571,0.016893334146490212,0.5528942115768463,15.960926738073148,1.0,0.01583491602179618,2.159129991113357,0.9668897018344874,0.34974747474747475,0.5368504888006538,0.5202851339574373
frozenset({'SMALL WHITE HEART OF WICKER'}),frozenset({'LARGE WHITE HEART OF WICKER'}),0.03464048301518571,0.030554369701774716,0.016893334146490212,0.48767605633802813,15.960926738073148,1.0,0.01583491602179618,1.8922512646370857,0.970982292018511,0.34974747474747475,0.4715289567044947,0.5202851339574373
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.024150759285235104,0.029517594681954015,0.011282551686284076,0.4671717171717172,15.826889765422823,1.0,0.010569679362441069,1.8213793009760482,0.9600011485768626,0.2661870503597122,0.45096554053067595,0.4247015610651974
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})","frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",0.029517594681954015,0.024150759285235104,0.011282551686284076,0.3822314049586777,15.826889765422823,1.0,0.010569679362441069,1.5796355602205558,0.9653100218926901,0.2661870503597122,0.3669425877824785,0.4247015610651974
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.0167713606147466,0.042080868451546016,0.011099591388668659,0.6618181818181819,15.727293807641635,1.0,0.010393837968886066,2.8325565717830634,0.9523891317713423,0.23243933588761173,0.6469620377712312,0.4627931488801054
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.042080868451546016,0.0167713606147466,0.011099591388668659,0.263768115942029,15.727293807641633,1.0,0.010393837968886066,1.335487718850049,0.9775525295993875,0.23243933588761173,0.2512098869309918,0.4627931488801054
"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.019515765078977863,0.042080868451546016,0.012868207598951027,0.6593749999999999,15.669234601449274,1.0,0.012046967255931284,2.8122396522523414,0.9548146110822708,0.2640801001251564,0.6444115282994842,0.48258605072463767
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED'})",0.042080868451546016,0.019515765078977863,0.012868207598951027,0.30579710144927535,15.669234601449274,1.0,0.012046967255931284,1.412388563873706,0.9773065832030093,0.2640801001251564,0.2919795404903756,0.48258605072463767
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.025858388729645666,0.033725681527108614,0.013539062023540892,0.5235849056603774,15.52481319731141,1.0,0.012666970240440688,2.0282193615470594,0.960421950780681,0.2940397350993378,0.5069566837991168,0.46251578013579453
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.033725681527108614,0.025858388729645666,0.013539062023540892,0.40144665461121165,15.52481319731141,1.0,0.012666970240440688,1.6274933868051542,0.9682415942829979,0.2940397350993378,0.3855581791560782,0.46251578013579453
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED'})",frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.02768799170579984,0.029944502043056657,0.012868207598951027,0.4647577092511013,15.520635760876392,1.0,0.012039104474748569,1.8123670620265524,0.9622113494965626,0.2874659400544959,0.4482353928448578,0.44724647173349363
frozenset({'ALARM CLOCK BAKELIKE PINK'}),"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE RED'})",0.029944502043056657,0.02768799170579984,0.012868207598951027,0.42973523421588594,15.520635760876392,1.0,0.012039104474748569,1.7050185574016155,0.9644496130405946,0.2874659400544959,0.413496119641089,0.44724647173349363
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.025553454900286637,0.030981277062877354,0.01225833994023297,0.4797136038186158,15.483984176798904,1.0,0.011466661274053448,1.862471765645204,0.9599471038847569,0.2768595041322314,0.463079108931578,0.43769144757859924
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.030981277062877354,0.025553454900286637,0.01225833994023297,0.3956692913385827,15.483984176798904,1.0,0.011466661274053448,1.6124392342366591,0.9653241126484138,0.2768595041322314,0.37982159031660656,0.43769144757859924
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.02701713728120998,0.030981277062877354,0.012929194364822833,0.4785553047404063,15.446597109898509,1.0,0.012092168949267873,1.8583346071911053,0.9612305188738378,0.28687415426251694,0.4618837769418115,0.4479390696930378
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.030981277062877354,0.02701713728120998,0.012929194364822833,0.4173228346456693,15.446597109898509,1.0,0.012092168949267873,1.669848967098464,0.9651627980435022,0.28687415426251694,0.40114344488435755,0.4479390696930378
frozenset({'HAND WARMER UNION JACK'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.02671220345185095,0.028053912301030676,0.0115264987497713,0.4315068493150685,15.381343061346039,1.0,0.010777116936765785,1.70968829884397,0.9606471742570495,0.2665726375176305,0.4150980616313722,0.4211882072662299
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER UNION JACK'}),0.028053912301030676,0.02671220345185095,0.0115264987497713,0.4108695652173913,15.381343061346039,1.0,0.010777116936765785,1.6520752266130942,0.9619732856854022,0.2665726375176305,0.39470068681430953,0.4211882072662299
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.03726291394767336,0.023296944563029824,0.013112154662438251,0.3518821603927987,15.104219329740104,1.0,0.012244042621942354,1.5069837547272442,0.9699359750618004,0.27634961439588684,0.3364228400849653,0.4573546927618444
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.023296944563029824,0.03726291394767336,0.013112154662438251,0.56282722513089,15.104219329740102,1.0,0.012244042621942354,2.202189023185561,0.9560667687995992,0.27634961439588684,0.5459063733986572,0.4573546927618444
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",0.025004574007440387,0.026956150515338173,0.010123803134719766,0.4048780487804878,15.019876393334068,1.0,0.00944977607420329,1.6350326979045544,0.9573599332590259,0.24198250728862972,0.38839143628039224,0.3902218298201081
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})","frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",0.026956150515338173,0.025004574007440387,0.010123803134719766,0.37556561085972845,15.019876393334066,1.0,0.00944977607420329,1.56140571843736,0.9592800534636194,0.24198250728862972,0.35955146814705496,0.3902218298201081
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.022199182777337317,0.030554369701774716,0.010123803134719766,0.45604395604395603,14.925654186133228,1.0,0.00944552109706373,1.7822131789320907,0.9541833522576554,0.23748211731044344,0.43889989602747526,0.39369064069662874
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.030554369701774716,0.022199182777337317,0.010123803134719766,0.3313373253493014,14.925654186133228,1.0,0.00944552109706373,1.4623230132195641,0.9624070009277168,0.23748211731044344,0.3161565598298818,0.39369064069662874
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.0167713606147466,0.04622796853082881,0.011465511983899494,0.6836363636363637,14.788371312065244,1.0,0.010690206053181807,3.014796651195657,0.9482833025837563,0.22248520710059175,0.6683026698986799,0.46582873590789164
frozenset({'ALARM CLOCK BAKELIKE RED'}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.04622796853082881,0.0167713606147466,0.011465511983899494,0.24802110817941952,14.788371312065243,1.0,0.010690206053181807,1.3075215941298632,0.9775703947986009,0.22248520710059175,0.23519427557486305,0.46582873590789164
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})","frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",0.023967798987619686,0.02872476672562054,0.010123803134719766,0.4223918575063613,14.704796788814875,1.0,0.009435333699873826,1.681546989765776,0.9548813850754179,0.23782234957020054,0.40530951196356946,0.3874167355472359
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})","frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",0.02872476672562054,0.023967798987619686,0.010123803134719766,0.3524416135881104,14.704796788814875,1.0,0.009435333699873826,1.5072497268092822,0.9595580614559204,0.23782234957020054,0.33653993614123007,0.3874167355472359
frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),0.026163322559004696,0.027444044642312617,0.010428736964078795,0.3986013986013986,14.524149184149184,1.0,0.009710709571778246,1.6171569955366194,0.9561656207151145,0.24152542372881358,0.3816308479881566,0.3893006993006993
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),0.027444044642312617,0.026163322559004696,0.010428736964078795,0.38,14.524149184149184,1.0,0.009710709571778246,1.5707043184532183,0.9574247589878315,0.24152542372881358,0.36334293587174343,0.3893006993006993
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.019088857717875222,0.04622796853082881,0.012807220833079221,0.6709265175718849,14.513432860984429,1.0,0.011924781719207817,2.8983557849500055,0.9492177970417215,0.2439024390243902,0.6549767957430909,0.47398568622657566
frozenset({'ALARM CLOCK BAKELIKE RED'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.04622796853082881,0.019088857717875222,0.012807220833079221,0.27704485488126646,14.513432860984429,1.0,0.011924781719207817,1.356807747901187,0.976227319369464,0.2439024390243902,0.2629759068321392,0.47398568622657566
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",0.05171677745929133,0.015063731170336037,0.011282551686284076,0.2181603773584906,14.482492743105952,1.0,0.010503504053641217,1.2597676560596607,0.9817226448906943,0.2032967032967033,0.20620283018867924,0.48357411580475135
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.015063731170336037,0.05171677745929133,0.011282551686284076,0.7489878542510121,14.48249274310595,1.0,0.010503504053641217,3.7778379994766933,0.945189189189189,0.2032967032967033,0.7352983372663094,0.48357411580475135
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.025858388729645666,0.04622796853082881,0.017259254741721047,0.6674528301886793,14.43829031214218,1.0,0.01606387396126905,2.8680804350562314,0.9554460165663833,0.3147942157953281,0.6513347436922933,0.5204018768357644
frozenset({'ALARM CLOCK BAKELIKE RED'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.04622796853082881,0.025858388729645666,0.017259254741721047,0.3733509234828496,14.43829031214218,1.0,0.01606387396126905,1.5545249291430077,0.9758513474400434,0.3147942157953281,0.3567166526230692,0.5204018768357644
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.019088857717875222,0.042080868451546016,0.011587485515643106,0.6070287539936102,14.425290549613372,1.0,0.01078420980512692,2.437631611176147,0.9487885967093811,0.23370233702337026,0.5897657400670546,0.44119553641709497
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.042080868451546016,0.019088857717875222,0.011587485515643106,0.2753623188405797,14.425290549613372,1.0,0.01078420980512692,1.353657376349332,0.9715614560052004,0.23370233702337026,0.26126062807939476,0.44119553641709497
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.025004574007440387,0.03159114472159542,0.011343538452155882,0.4536585365853658,14.36030699689236,1.0,0.01055361533598499,1.7725340654649369,0.9542235593301277,0.25067385444743934,0.43583594838404455,0.4063659478293624
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG RED RETROSPOT'})",0.03159114472159542,0.025004574007440387,0.011343538452155882,0.359073359073359,14.36030699689236,1.0,0.01055361533598499,1.5212278032052586,0.9607136496637542,0.25067385444743934,0.34263625875560566,0.4063659478293624
frozenset({'JUMBO BAG VINTAGE LEAF'}),"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})",0.043239617003110326,0.017015307678233824,0.010550710495822407,0.24400564174894218,14.340360242858083,1.0,0.009814975108625494,1.3002540053286051,0.9723090142165286,0.21226993865030677,0.23091950041924586,0.4320386631683779
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})",frozenset({'JUMBO BAG VINTAGE LEAF'}),0.017015307678233824,0.043239617003110326,0.010550710495822407,0.6200716845878136,14.34036024285808,1.0,0.009814975108625494,2.5182655363786055,0.9463695132788746,0.21226993865030677,0.6029012883851593,0.4320386631683779
